expr,time
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16438887
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16327577
"slow_sd(x, w)",1404777
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16332588
"slow_sd(x, w)",1402624
"sd3(x, wts = w)",1023239
"sd3(x, wts = w)",981665
"slow_sd(x, w)",2744481
"slow_sd(x, w)",1445867
"sd3(x, wts = w)",999176
"sd3(x, wts = w)",990750
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16667746
"sd3(x, wts = w)",983498
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16366602
"sd3(x, wts = w)",981451
"slow_sd(x, w)",1416447
"sd3(x, wts = w)",991465
"sd3(x, wts = w)",981200
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16374470
"sd3(x, wts = w)",981917
"sd3(x, wts = w)",983291
"sd3(x, wts = w)",981705
"slow_sd(x, w)",2730615
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16492427
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16443629
"sd3(x, wts = w)",985280
"sd3(x, wts = w)",981067
"slow_sd(x, w)",1426691
"sd3(x, wts = w)",991155
"slow_sd(x, w)",1396613
"sd3(x, wts = w)",1032690
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16382609
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16316772
"sd3(x, wts = w)",982033
"slow_sd(x, w)",2728050
"sd3(x, wts = w)",993638
"sd3(x, wts = w)",1022295
"sd3(x, wts = w)",1061367
"slow_sd(x, w)",1427107
"slow_sd(x, w)",1404651
"slow_sd(x, w)",2802292
"slow_sd(x, w)",1410253
"sd3(x, wts = w)",1014801
"slow_sd(x, w)",1443833
"slow_sd(x, w)",3730398
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16563959
"sd3(x, wts = w)",988067
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16485591
"slow_sd(x, w)",1868339
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16443218
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16412720
"slow_sd(x, w)",2045537
"slow_sd(x, w)",3125803
"sd3(x, wts = w)",1006290
"sd3(x, wts = w)",1047445
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16433621
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16402579
