expr,time
"slow_sd(x, w)",1465543
"sd3(x, wts = w)",1726616
"sd3(x, wts = w)",1698799
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16918675
"sd3(x, wts = w)",1715295
"sd3(x, wts = w)",1719964
"sd3(x, wts = w)",1673464
"slow_sd(x, w)",3313445
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17091870
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16762422
"sd3(x, wts = w)",1709980
"sd3(x, wts = w)",1657012
"slow_sd(x, w)",1469125
"sd3(x, wts = w)",1664982
"slow_sd(x, w)",1423919
"sd3(x, wts = w)",1702760
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17277251
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16719023
"sd3(x, wts = w)",1658921
"slow_sd(x, w)",3289064
"sd3(x, wts = w)",1903008
"sd3(x, wts = w)",1789673
"sd3(x, wts = w)",1775107
"slow_sd(x, w)",1545603
"slow_sd(x, w)",1536525
"slow_sd(x, w)",3134598
"slow_sd(x, w)",1533372
"sd3(x, wts = w)",1826982
"slow_sd(x, w)",1668861
"slow_sd(x, w)",4246044
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16822520
"sd3(x, wts = w)",1675089
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16967287
"slow_sd(x, w)",2133962
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16915582
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17194674
"slow_sd(x, w)",2188076
