expr,time
"slow_sd(x, w)",9785799
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8571345
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9442821
"slow_sd(x, w)",1320560
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8670985
"sd3(x, wts = w)",1494278
"slow_sd(x, w)",1228967
"sd3(x, wts = w)",1384313
"slow_sd(x, w)",1168535
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8317836
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9399414
"slow_sd(x, w)",1379556
"sd3(x, wts = w)",1196435
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8757172
"sd3(x, wts = w)",1323706
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9100909
"sd3(x, wts = w)",1188309
"slow_sd(x, w)",1042659
"sd3(x, wts = w)",1188835
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9857683
"sd3(x, wts = w)",1215415
"slow_sd(x, w)",1104559
"sd3(x, wts = w)",1222434
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9389538
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8774431
"sd3(x, wts = w)",1190523
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9955053
"slow_sd(x, w)",1802879
"sd3(x, wts = w)",1208779
"slow_sd(x, w)",2213549
"sd3(x, wts = w)",1189829
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9882985
"sd3(x, wts = w)",1221772
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8598669
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9315421
"slow_sd(x, w)",2259456
"sd3(x, wts = w)",1198101
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9617672
"sd3(x, wts = w)",1396334
"slow_sd(x, w)",2624293
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9260136
"slow_sd(x, w)",2787155
"sd3(x, wts = w)",1353323
"sd3(x, wts = w)",1554257
"slow_sd(x, w)",2384279
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9044931
"sd3(x, wts = w)",1501573
"sd3(x, wts = w)",1545550
"sd3(x, wts = w)",1257828
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8203264
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9879518
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9055422
"slow_sd(x, w)",2621106
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9165018
"slow_sd(x, w)",2230734
"slow_sd(x, w)",3028338
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",10253451
"sd3(x, wts = w)",1374730
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9858063
"slow_sd(x, w)",4172429
"sd3(x, wts = w)",1415928
"slow_sd(x, w)",2176900
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8904071
"slow_sd(x, w)",2542638
"slow_sd(x, w)",2218380
"slow_sd(x, w)",2192555
"slow_sd(x, w)",2423399
"sd3(x, wts = w)",1556763
"sd3(x, wts = w)",1466607
"slow_sd(x, w)",3103215
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9429755
"sd3(x, wts = w)",1195559
"slow_sd(x, w)",3108180
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9548177
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9578598
"sd3(x, wts = w)",1242030
"slow_sd(x, w)",3081347
"sd3(x, wts = w)",1264705
"sd3(x, wts = w)",1207974
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",10013940
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9024710
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9624235
"slow_sd(x, w)",2381021
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9789481
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",10049839
"sd3(x, wts = w)",1230216
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",10396275
"sd3(x, wts = w)",1404694
"sd3(x, wts = w)",1362488
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8939871
"slow_sd(x, w)",2723399
"slow_sd(x, w)",3324040
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8828789
